epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,764.738,0.44958,0.26891,0.83419,0.99772,1,0.995,0.93112,0.37164,0.18497,0.79204,0.000107438,0.000107438,0.000107438
191,767.559,0.40429,0.22527,0.82186,0.99773,1,0.995,0.9335,0.37818,0.18758,0.79293,9.91865e-05,9.91865e-05,9.91865e-05
192,770.475,0.40367,0.23091,0.81694,0.99772,1,0.995,0.94118,0.37792,0.18997,0.79313,9.09349e-05,9.09349e-05,9.09349e-05
193,773.261,0.4171,0.22978,0.80882,0.99775,1,0.995,0.93776,0.37839,0.18619,0.79309,8.26832e-05,8.26832e-05,8.26832e-05
194,776.199,0.39767,0.22439,0.79644,0.99773,1,0.995,0.94764,0.37525,0.18358,0.79216,7.44316e-05,7.44316e-05,7.44316e-05
195,779.189,0.40621,0.23359,0.81722,0.99777,1,0.995,0.93474,0.36967,0.18183,0.79144,6.61799e-05,6.61799e-05,6.61799e-05
196,782.01,0.40337,0.22987,0.80686,0.99778,1,0.995,0.93481,0.36587,0.1814,0.79116,5.79283e-05,5.79283e-05,5.79283e-05
197,784.94,0.41035,0.23963,0.81559,0.99786,1,0.995,0.93526,0.36481,0.18273,0.79108,4.96766e-05,4.96766e-05,4.96766e-05
198,788.056,0.40165,0.23648,0.80299,0.99783,1,0.995,0.94059,0.36214,0.17823,0.79082,4.1425e-05,4.1425e-05,4.1425e-05
199,792.064,0.40814,0.24181,0.82458,0.99784,1,0.995,0.94372,0.35897,0.17636,0.79068,3.31733e-05,3.31733e-05,3.31733e-05
200,797.267,0.40415,0.23622,0.81371,0.99785,1,0.995,0.9394,0.35917,0.1758,0.79039,2.49217e-05,2.49217e-05,2.49217e-05
